Listing Date,Order Date,SKU,Order Id,Listing Title,Department,Category,Subcategory,Brand,Color,Size,Bundle Order?,Offer Order,NWT,Cost Price,Order Price,Seller Shipping Discount,Upgraded Shipping Label Fee,Net Earnings,Buyer State,Buyer Zip Code,Buyer Username,Sales Tax (Paid by Buyer),Sales Tax (Paid by Seller),Notes,Other Info
08/16/2019,08/16/2019,,5d5781926a044e83a7cd74bf,Dooney and Bourke Wallet Pouch,Women,Bags,Wallets,Dooney & Bourke,"White,Red",OS,N,Y,N,,$10.00,$1.80,$0.00,$5.25,MI,49428,mmartinez0187,$0.90,$0.00,,
08/08/2019,08/14/2019,,5d54c9b77a4b22dd5c85f26e,Lord & Taylor Navy Sweater Long Sleeve Fuzzy Knit,Women,Sweaters,,Lord & Taylor,Blue,S,N,Y,N,,$13.00,$0.00,$0.00,$10.05,GA,30097,gahomecare7,$1.53,$0.00,,
08/15/2019,08/17/2019,,5d57dea9f51dbff577eeac36,Knotted Boho Headband Floral Ivory Cream Blue,Women,Accessories,Hair Accessories,,,OS,N,N,N,,$10.00,$0.00,$0.00,$7.05,OH,43220,caitlinn94,$1.26,$0.00,,
07/11/2019,08/16/2019,,5d571dd85b5fb2150df79064,Button Down Lounge Shirt LOGO Lori Goldstein,Women,Tops,Button Down Shirts,LOGO by Lori Goldstein,Gray,XS,N,Y,N,,$8.00,$1.80,$0.00,$3.25,CT,6468,mscg7b,$0.83,$0.00,,
08/17/2019,08/18/2019,,5d59bdf0ab201795f0305e16,Knotted Boho Headband Yellow White Floral Flowers,Women,Accessories,Hair Accessories,,"Yellow,White",OS,Y,Y,N,,$4.24,$0.31,$0.00,$3.08,WV,25403,kassiekearns,$0.30,$0.00,,
08/03/2019,08/18/2019,,5d59bdf0ab201795f0305e16,Knotted Boho Headband Coral and Black Polka Dot,Women,Accessories,Hair Accessories,,"Black,Orange",OS,Y,Y,N,,$4.24,$0.31,$0.00,$3.08,WV,25403,kassiekearns,$0.30,$0.00,,
08/18/2019,08/18/2019,,5d59bdf0ab201795f0305e16,Knotted Boho Headband Red Western Pattern,Women,Accessories,Hair Accessories,,"Red,Blue",OS,Y,Y,N,,$4.24,$0.31,$0.00,$3.08,WV,25403,kassiekearns,$0.30,$0.00,,
08/15/2019,08/18/2019,,5d59bdf0ab201795f0305e16,Knotted Boho Headband Navy Floral,Women,Accessories,Hair Accessories,,Blue,OS,Y,Y,N,,$4.24,$0.31,$0.00,$3.08,WV,25403,kassiekearns,$0.30,$0.00,,
08/15/2019,08/18/2019,,5d59bdf0ab201795f0305e16,Knotted Boho Headband Black and White Square,Women,Accessories,Hair Accessories,,"Black,White",OS,Y,Y,N,,$4.24,$0.31,$0.00,$3.08,WV,25403,kassiekearns,$0.30,$0.00,,
08/18/2019,08/18/2019,,5d59bdf0ab201795f0305e16,Three Strand Necklace Adjustable Silver H&M,Women,Jewelry,Necklaces,H&M,Silver,OS,Y,Y,Y,,$3.80,$0.25,$0.00,$2.80,WV,25403,kassiekearns,$0.28,$0.00,,
07/30/2019,08/15/2019,,5d55cedfc4858aa016a3581d,Naot Shoes with Velcro Strap Closed Toe Flats,Women,Shoes,,Naot,Gold,8,N,Y,N,,$20.00,$0.00,$0.00,$16.00,CA,94901,portalear,$1.80,$0.00,,
08/17/2019,08/17/2019,,5d58a12e6a044e52ce059809,Knotted Boho Headband Mixed Pattern Floral Flowers,Women,Accessories,Hair Accessories,,,OS,Y,Y,N,,$3.06,$0.00,$0.00,$2.45,MA,1721,fabianaob,$0.00,$0.00,This sale is exempt from sales tax.,
08/15/2019,08/17/2019,,5d58a12e6a044e52ce059809,Knotted Boho Headband Navy and Pink Floral,Women,Accessories,Hair Accessories,,"Blue,Pink",OS,Y,Y,N,,$3.06,$0.00,$0.00,$2.45,MA,1721,fabianaob,$0.00,$0.00,This sale is exempt from sales tax.,
08/17/2019,08/17/2019,,5d58a12e6a044e52ce059809,Knotted Boho Headband Navy Western,Women,Accessories,Hair Accessories,,,OS,Y,Y,N,,$3.06,$0.00,$0.00,$2.45,MA,1721,fabianaob,$0.00,$0.00,This sale is exempt from sales tax.,
08/15/2019,08/17/2019,,5d58a12e6a044e52ce059809,Knotted Boho Headband Black with Feather Pattern,Women,Accessories,Hair Accessories,,"Blue,White",OS,Y,Y,N,,$3.06,$0.00,$0.00,$2.45,MA,1721,fabianaob,$0.00,$0.00,This sale is exempt from sales tax.,
08/17/2019,08/17/2019,,5d58a12e6a044e52ce059809,Three Strand Necklace Adjustable Gold H&M,Women,Jewelry,Necklaces,H&M,Gold,OS,Y,Y,Y,,$2.76,$0.00,$0.00,$2.20,MA,1721,fabianaob,$0.00,$0.00,This sale is exempt from sales tax.,
08/20/2019,08/20/2019,,5d5c04ee574bd5e32d311a2b,Three Strand Necklace Adjustable Silver H&M,Women,Jewelry,Necklaces,H&M,Silver,OS,Y,Y,Y,,$6.62,$0.00,$0.00,$5.30,WI,53094,jeskeheather87,$0.54,$0.00,,
06/05/2019,08/20/2019,,5d5c04ee574bd5e32d311a2b,Princess Seam Tank Dress Elif for Jordan Taylor,Women,Dresses,Mini,Elif for Jordan Taylo,Blue,M,Y,Y,Y,,$18.38,$0.00,$0.00,$14.70,WI,53094,jeskeheather87,$1.19,$0.00,,
07/16/2019,08/14/2019,,5d54239f600ebcfb2ef8196e,Madewell Sweater Dress Long Sleeve Green Medium,Women,Dresses,Long Sleeve,Madewell,Green,M,N,Y,Y,,$30.00,$0.00,$0.00,$24.00,AK,99723,imnotsadimemu,$0.00,$0.00,This sale is exempt from sales tax.,
04/20/2019,08/17/2019,,5d58a4ed5b565fdf2b0b6b3a,Gray Abercrombie and Fitch skirt!,Women,Skirts,,Abercrombie & Fitch,Gray,L,Y,Y,N,,$11.86,$0.00,$0.00,$9.49,MD,21230,leajoy,$0.00,$0.00,Item exempt from sales tax. Sales tax only applicable to shipping fee.,
06/23/2019,08/17/2019,,5d58a4ed5b565fdf2b0b6b3a,Skinny Jeans Jegging Kate & Mallory Leggings,Women,Pants,Skinny,Kate & Mallory,Black,M,Y,Y,N,,$8.90,$0.00,$0.00,$7.12,MD,21230,leajoy,$0.00,$0.00,Item exempt from sales tax. Sales tax only applicable to shipping fee.,
06/26/2019,08/17/2019,,5d58a4ed5b565fdf2b0b6b3a,Abercrombie and Fitch Navy Shorts,Women,Shorts,,Abercrombie & Fitch,Blue,4,Y,Y,N,,$8.90,$0.00,$0.00,$7.12,MD,21230,leajoy,$0.00,$0.00,Item exempt from sales tax. Sales tax only applicable to shipping fee.,
08/17/2019,08/17/2019,,5d58a4ed5b565fdf2b0b6b3a,Three Strand Necklace Adjustable Silver H&M,Women,Jewelry,Necklaces,H&M,Silver,OS,Y,Y,Y,,$5.34,$0.00,$0.00,$4.27,MD,21230,leajoy,$0.33,$0.00,,
08/16/2019,08/22/2019,,5d44230140744a2ec45440e4,3 Pairs Athletic Shorts Athleta Aerie MPG Medium,Women,Shorts,,Athleta,"Black,Blue",M,N,N,N,,$20.00,$0.00,$0.00,$16.00,WI,54829,amanda2872,$1.47,$0.00,,
08/07/2019,08/20/2019,,5d5c0a8f48db1b7a5c572121,Patagonia Organic Cotton Knee-Length Black Skirt,Women,Skirts,,Patagonia,Black,S,N,Y,N,,$18.00,$0.00,$0.00,$14.40,CO,81650,bethfredell,$1.47,$0.00,,
08/19/2019,08/25/2019,,5d6294623072eef86593e5f0,Black Breastfeeding Nursing Bra Rosie Pope NWT,Women,Intimates & Sleepwear,Bras,Rosie Pope,Black,M,N,N,Y,,$20.00,$0.00,$0.00,$16.00,CA,94015-4710,soso2406,$1.85,$0.00,,
08/27/2019,08/27/2019,,5d653e35f51dbfa92201bac1,Guess Heels Black Satin Pollee Shoes NIB/NWT/NWB,Women,Shoes,Heels,Guess,Black,7,N,Y,Y,,$35.00,$1.80,$0.00,$26.20,NY,11230,crichter21,$0.00,$0.00,This sale is exempt from sales tax.,
08/03/2019,08/26/2019,,5d618fea9af0c952c81b5f68,Knotted Boho Headband Stripes Pink Purple Green,Women,Accessories,Hair Accessories,,"Green,Purple",OS,Y,Y,N,,$6.15,$0.00,$0.00,$4.92,NJ,8234,denisestauff11,$0.45,$0.00,,
07/17/2019,08/26/2019,,5d618fea9af0c952c81b5f68,Tie Dye Boho Tunic Indigo Thread Co Evine,Women,Tops,Tunics,Indigo Thread Co,"Pink,Gray",S,Y,Y,N,,$6.15,$0.00,$0.00,$4.92,NJ,8234,denisestauff11,$0.04,$0.00,Item exempt from sales tax. Sales tax only applicable to shipping fee.,
08/16/2019,08/26/2019,,5d618fea9af0c952c81b5f68,Kate Spade Randi Too Rain Rain Boots Black Red Bow,Women,Shoes,Winter & Rain Boots,kate spade,"Black,Red",8,Y,Y,N,,$21.54,$0.00,$0.00,$17.23,NJ,8234,denisestauff11,$0.04,$0.00,Item exempt from sales tax. Sales tax only applicable to shipping fee.,
08/15/2019,08/26/2019,,5d618fea9af0c952c81b5f68,Knotted Boho Headband Pink Floral Flowers,Women,Accessories,Hair Accessories,,,OS,Y,Y,N,,$6.16,$0.00,$0.00,$4.93,NJ,8234,denisestauff11,$0.45,$0.00,,
07/17/2019,08/27/2019,,5d657c1b35196cc91446e4e3,Black Knit Shrug Kate & Mallory,Women,Sweaters,Shrugs & Ponchos,Kate & Mallory,Black,XS,N,N,N,,$10.00,$0.00,$0.00,$7.05,OR,97355,aprilshowersmay,--,,State does not currently impose a sales tax.,
08/23/2019,08/23/2019,,5d600b004195015e09fd8ebf,Guess Heels Black Satin Pollee Shoes NIB/NWT/NWB,Women,Shoes,Heels,Guess,Black,7,N,Y,Y,,$35.00,$1.80,$0.00,$26.20,IL,60615,isuner,--,,State does not currently impose a sales tax.,
08/24/2019,08/26/2019,,5b370854e9ec89b5ae312ed3,Under Armor Purple Gray Striped Shirt Heat Gear,Men,Shirts,,Under Armour,"Purple,Gray",M,N,Y,N,,$10.00,$0.00,$0.00,$7.05,OH,45505,nelsonskatter5,$1.22,$0.00,,
08/02/2019,08/26/2019,,5d64428648db1bd64abeb2dd,Knotted Boho Headband Red and White Leaves,Women,Accessories,Hair Accessories,,"Red,White",OS,Y,Y,N,,$4.00,$0.00,$0.00,$3.20,SC,29365,heatherbmatt,$0.38,$0.00,,
08/26/2019,08/26/2019,,5d64428648db1bd64abeb2dd,Knotted Boho Headband Navy Western,Women,Accessories,Hair Accessories,,,OS,Y,Y,N,,$4.00,$0.00,$0.00,$3.20,SC,29365,heatherbmatt,$0.38,$0.00,,
08/03/2019,08/26/2019,,5d64428648db1bd64abeb2dd,Knotted Boho Headband Yellow and White Floral,Women,Accessories,Hair Accessories,,"Yellow,White",OS,Y,Y,N,,$4.00,$0.00,$0.00,$3.20,SC,29365,heatherbmatt,$0.38,$0.00,,
08/03/2019,08/26/2019,,5d64428648db1bd64abeb2dd,Knotted Boho Headband Floral Red and White Flowers,Women,Accessories,Hair Accessories,,"Red,White",OS,Y,Y,N,,$4.00,$0.00,$0.00,$3.20,SC,29365,heatherbmatt,$0.38,$0.00,,
08/15/2019,08/26/2019,,5d64428648db1bd64abeb2dd,Knotted Boho Headband White Black Stripes,Women,Accessories,Hair Accessories,,,OS,Y,Y,N,,$4.00,$0.00,$0.00,$3.20,SC,29365,heatherbmatt,$0.38,$0.00,,
08/16/2019,08/26/2019,,5d643e2d9bb89f41ebfa0aa8,Coach Handbag Gold Bottom Brown Logo Purse Small,Women,Bags,,Coach,"Tan,Brown",OS,N,Y,N,,$7.00,$0.00,$0.00,$4.05,KS,66215,krystlesno,--,,State does not currently impose a sales tax.,
07/29/2019,08/24/2019,,5d6142c0befd3e247905fb94,Easy Spirit Wedge Sandals Anti Gravity Blue,Women,Shoes,,Easy Spirit,Blue,8,Y,Y,N,,$10.00,$0.00,$0.00,$8.00,UT,84115,annette1046,--,,State does not currently impose a sales tax.,
07/29/2019,08/24/2019,,5d6142c0befd3e247905fb94,Easy Spirit Wedge Sandals Anti Gravity Beige,Women,Shoes,,Easy Spirit,Tan,8,Y,Y,N,,$10.00,$0.00,$0.00,$8.00,UT,84115,annette1046,--,,State does not currently impose a sales tax.,
08/07/2019,08/26/2019,,5d64aa743072eee3b3bfe3cc,Lands End Leather Belts Set of 2 Black and White,Women,Accessories,Belts,Lands' End,"Black,White",OS,N,Y,N,,$10.00,$0.00,$0.00,$7.05,CA,92870,jessiblushi,$0.88,$0.00,,
08/29/2019,08/29/2019,,5d67ad0a8dc0b827c64694bb,Knotted Boho Headband Red Western Pattern,Women,Accessories,Hair Accessories,,"Red,Blue",OS,Y,Y,N,,$8.00,$0.00,$0.00,$6.40,NJ,7208,nicolegirrby,$0.62,$0.00,,
08/07/2019,08/29/2019,,5d67ad0a8dc0b827c64694bb,Lucky Brand Shirt Hippie Boho Floral Top,Women,Tops,,Lucky Brand,"White,Blue",S,Y,Y,N,,$12.00,$0.00,$0.00,$9.60,NJ,7208,nicolegirrby,$0.09,$0.00,Item exempt from sales tax. Sales tax only applicable to shipping fee.,
08/17/2019,08/27/2019,,5d651600f247f331232ce6df,Knotted Boho Headband Black and White Stripes,Women,Accessories,Hair Accessories,,"Black,White",OS,N,Y,N,,$6.00,$0.00,$0.00,$3.05,FL,33144,nikpik14,--,,State does not currently impose a sales tax.,
08/16/2019,08/29/2019,,5d5cc3a55b565fcc3bb1814f,Creative Recreation Adonis Sneakers Blue Sport NIB,Men,Shoes,Sneakers,Creative Recreation,"Blue,Black",8,N,Y,Y,,$40.00,$1.80,$0.00,$30.20,MN,55448,mrcjackson0074,$0.00,$0.00,This sale is exempt from sales tax.,
07/16/2019,08/28/2019,,5d673821e25b3299234991b9,Plaid Skirt Mustard Seed Black and White Belt,Women,Skirts,Mini,Mustard Seed,"Black,White",M,Y,Y,Y,,$19.23,$0.00,$0.00,$15.38,NC,27106,theresekafant,$1.52,$0.00,,
08/28/2019,08/28/2019,,5d673821e25b3299234991b9,Three Strand Necklace Adjustable Silver H&M,Women,Jewelry,Necklaces,H&M,Silver,OS,Y,Y,Y,,$5.77,$0.00,$0.00,$4.62,NC,27106,theresekafant,$0.62,$0.00,,
08/24/2019,09/01/2019,,5d6bc8b550177f71038498bf,Blue Uniqlo T-Shirt Short Sleeves,Women,Tops,Tees - Short Sleeve,Uniqlo,Blue,S,N,N,N,,$10.00,$0.00,$0.00,$7.05,NY,11106,lightfullyk,$0.00,$0.00,This sale is exempt from sales tax.,
06/07/2019,08/28/2019,,5d66cbe4ef72e624f7a0fdda,Ralph Lauren Long Plaid Wool Skirt,Women,Skirts,Maxi,Ralph Lauren,"Brown,Green",6P,N,Y,N,,$18.00,$0.00,$0.00,$14.40,PA,19104,eelles,$0.00,$0.00,Item exempt from sales tax. Sales tax only applicable to shipping fee.,
09/02/2019,09/02/2019,,5d6d89fc600ebc92b643af0e,Three Strand Necklace Adjustable Gold H&M,Women,Jewelry,Necklaces,H&M,Gold,OS,N,Y,Y,,$6.00,$0.00,$0.00,$3.05,FL,33908,smseeley,--,,State does not currently impose a sales tax.,
09/02/2019,09/02/2019,,5d6de81f48db1b0c639a4ec8,Guess Heels Black Satin Pollee Shoes NIB/NWT/NWB,Women,Shoes,Heels,Guess,Black,8,N,Y,Y,,$27.00,$0.00,$0.00,$21.60,MO,65052,correctkate,--,,State does not currently impose a sales tax.,
08/30/2019,09/01/2019,,5d6bbc01aa73091b6eca82d7,Knotted Boho Headband Green White Polka Dot,Women,Accessories,Hair Accessories,,"Green,White",OS,N,N,N,,$10.00,$0.00,$0.00,$7.05,MA,2631,allcapewell,$0.63,$0.00,,
08/13/2019,09/05/2019,,5d70e52bba97fe93b36489f5,Free People Wonder Tank,Women,Tops,,Free People,Gray,XL,N,Y,Y,,$17.00,$1.80,$0.00,$11.80,VA,20111,slickmickeygal,$1.02,$0.00,,
09/06/2019,09/06/2019,,5d729315cfb5fcf79c602070,Guess Heels Black Satin Pollee Shoes NIB/NWT/NWB,Women,Shoes,Heels,Guess,Black,6.5,N,N,Y,,$45.00,$0.00,$0.00,$36.00,NY,11716,elenafeil,$2.40,$0.00,,
09/04/2019,09/04/2019,,5d707ae2600ebc08864b9020,Guess Heels Black Satin Pollee Shoes NIB/NWT/NWB,Women,Shoes,Heels,Guess,Black,9,N,Y,Y,,$30.00,$0.00,$0.00,$24.00,IL,60175,lereusche,--,,State does not currently impose a sales tax.,
04/26/2019,08/31/2019,,5d30b2803ce241e117fff02b,Brooks Brothers Argyle Navy Sweater,Women,Sweaters,Cardigans,Brooks Brothers,"Blue,White",S,N,Y,N,,$15.00,$0.00,$0.00,$12.00,CA,95051,mivymo,$1.35,$0.00,,
02/27/2019,09/03/2019,,5d6e59600ac17fc8957cab03,Lined rain shell Style & Co,Women,Jackets & Coats,,Style & Co,Tan,MP,N,Y,N,,$8.00,$0.00,$0.00,$5.05,FL,32703,djcdearing57,--,,State does not currently impose a sales tax.,
07/26/2019,09/05/2019,,5d70fc623ce24167ec3a34ef,Naturalizer Shoes Betina II Wedge Mauve Pink,Women,Shoes,,Naturalizer,"Pink,White",8,N,Y,Y,,$18.00,$1.80,$0.00,$12.60,FL,33812,maiquitog,--,,State does not currently impose a sales tax.,
09/04/2019,09/04/2019,,5d704904f247f324dcc7bb59,Knotted Boho Headband Navy Pink Flamingo,Women,Accessories,Hair Accessories,,"Blue,Pink",OS,Y,Y,N,,$5.00,$0.00,$0.00,$3.52,TN,37918,elizabethph1oo,--,,State does not currently impose a sales tax.,
09/04/2019,09/04/2019,,5d704904f247f324dcc7bb59,Knotted Boho Headband Red Western,Women,Accessories,Hair Accessories,,"Red,Blue",OS,Y,Y,N,,$5.00,$0.00,$0.00,$3.53,TN,37918,elizabethph1oo,--,,State does not currently impose a sales tax.,
09/05/2019,09/05/2019,,5d719c0374af472e60638712,Three Strand Necklace Adjustable Gold H&M,Women,Jewelry,Necklaces,H&M,Gold,OS,Y,Y,Y,,$4.50,$0.00,$0.00,$3.60,WA,98003,preciousgirl333,$0.68,$0.00,,
08/07/2019,09/05/2019,,5d719c0374af472e60638712,Cuddl Duds Maroon Soft Poncho Loungewear,Women,Tops,,Cuddl Duds,Red,M,Y,Y,N,,$6.00,$0.00,$0.00,$4.80,WA,98003,preciousgirl333,$0.83,$0.00,,
09/05/2019,09/05/2019,,5d719c0374af472e60638712,Three Strand Necklace Adjustable Silver H&M,Women,Jewelry,Necklaces,H&M,Silver,OS,Y,Y,Y,,$4.50,$0.00,$0.00,$3.60,WA,98003,preciousgirl333,$0.68,$0.00,,
08/05/2019,09/06/2019,,5d7285e1ef72e61e2bb403fa,Oilily Diaper Bag and Changing Pad Set Tote Bag,Women,Bags,Baby Bags,Oilily,"Black,Green",OS,N,Y,Y,,$85.00,$0.00,$0.00,$68.00,VA,23433,teresahardee,$5.11,$0.00,,
06/28/2019,09/10/2019,,5d77ac3c6ce3ccd3d695be50,Detroit Lions Football T-shirt,Men,Shirts,Tees - Short Sleeve,Pro Player,Blue,L,N,N,N,,$15.00,$0.00,$0.00,$12.00,NC,28723,20djd,$1.52,$0.00,,
07/16/2019,09/07/2019,,5d7425fe3b99853133599a4c,Blue T-shirt Isaac Mizrahi Liv QVC Short Sleeve,Women,Tops,Tees - Short Sleeve,Isaac Mizrahi,Blue,XS,Y,Y,N,,$5.00,$0.00,$0.00,$4.00,NH,3102,jenneghent,--,,State does not currently impose a sales tax.,
07/18/2019,09/07/2019,,5d7425fe3b99853133599a4c,Tie Dye Boho Tunic Indigo Thread Co Evine,Women,Tops,Tunics,Indigo Thread Co,"Blue,White",XS,Y,Y,N,,$5.00,$0.00,$0.00,$4.00,NH,3102,jenneghent,--,,State does not currently impose a sales tax.,
07/16/2019,09/07/2019,,5d7425fe3b99853133599a4c,Hot Pink T-shirt Isaac Mizrahi Live QVC,Women,Tops,Tees - Short Sleeve,Isaac Mizrahi,Pink,XS,Y,Y,N,,$5.00,$0.00,$0.00,$4.00,NH,3102,jenneghent,--,,State does not currently impose a sales tax.,
05/25/2019,09/07/2019,,5d7425fe3b99853133599a4c,Lavender Purple Long Sleeve Shirt H by Halston QVC,Women,Tops,Tees - Long Sleeve,H by Halston,Purple,XS,Y,Y,N,,$5.00,$0.00,$0.00,$4.00,NH,3102,jenneghent,--,,State does not currently impose a sales tax.,
08/24/2019,09/06/2019,,5d72e04b10258b967d1fed03,Navy Skirt with Pockets Harlowe and Graham,Women,Skirts,A-Line or Full,Harlowe & Graham,Blue,M,N,Y,N,,$13.00,$0.00,$0.00,$10.05,WA,98270,eamess3,$1.84,$0.00,,
09/09/2019,09/10/2019,,5d77ca45befd3e4154495901,Kate Spade Card Holder Adi Grove Street Cityscape,Women,Accessories,Key & Card Holders,kate spade,,OS,N,Y,Y,,$25.00,$1.80,$0.00,$18.20,WV,25159,maadsterr,$1.80,$0.00,,
06/23/2019,09/07/2019,,5d73a6f26a044e772b25fa04,Purple Goose Down REI Cordillera Skirt,Women,Skirts,Mini,REI,Purple,M,N,Y,N,,$25.00,$1.80,$0.00,$18.20,MT,59718,audra_y,--,,State does not currently impose a sales tax.,
07/02/2019,09/13/2019,,5d7b71ae16be705e22d7c7b3,Pink Lesportsac Crossbody Fold Over Bag,Women,Bags,Crossbody Bags,Lesportsac,"Pink,Green",OS,N,Y,N,,$15.00,$1.80,$0.00,$10.20,NY,11225,j_illin,$1.78,$0.00,,
08/22/2019,09/09/2019,,5d5044d0dc11f312fa31d0c4,Dolce & Gabbana Sunglasses Stripes Roses 51mm,Women,Accessories,Sunglasses,Dolce & Gabbana,"Black,Pink",OS,N,Y,Y,,$100.00,$1.80,$0.00,$78.20,CA,92227,arayah28,$7.75,$0.00,,
08/25/2019,09/09/2019,,5d76c8a708fc57dc7674a72d,Hollister Red Vest Puffy Winter Vest,Men,Jackets & Coats,Vests,Hollister,Red,L,N,Y,N,,$12.00,$1.80,$0.00,$7.25,CA,94109,claudioclaudio,$1.02,$0.00,,
08/16/2019,09/12/2019,,5d65e3581af1eb0451ec426c,Vintage Leather Small Crossbody Bag Purse Beige,Women,Bags,Crossbody Bags,Vintage,"Tan,Cream",OS,N,Y,N,,$7.00,$0.00,$0.00,$4.05,NY,12051,nicolegee5,$1.10,$0.00,,
06/30/2019,09/12/2019,,5d7a92647bc360f54f454e39,Brown Clogs Strictly Comfort Vegan Faux Leather,Women,Shoes,Mules & Clogs,Strictly Comfort,Brown,8,N,N,N,,$15.00,$0.00,$0.00,$12.00,NY,14701,hockeymom54,$0.00,$0.00,This sale is exempt from sales tax.,
09/02/2019,09/11/2019,,5d78d435f2658bd7105de5ce,Knotted Boho Headband Red Dalmatian Dog Puppy,Women,Accessories,Hair Accessories,,"Red,White",OS,Y,Y,N,,$6.67,$0.00,$0.00,$5.34,CA,90046,estelle331,$0.64,$0.00,,
08/15/2019,09/11/2019,,5d78d435f2658bd7105de5ce,Knotted Boho Headband Christmas Green and Red,Women,Accessories,Hair Accessories,,,OS,Y,Y,N,,$6.67,$0.00,$0.00,$5.34,CA,90046,estelle331,$0.64,$0.00,,
09/11/2019,09/11/2019,,5d78d435f2658bd7105de5ce,Knotted Boho Headband Red Western,Women,Accessories,Hair Accessories,,"Red,Blue",OS,Y,Y,N,,$6.66,$0.00,$0.00,$5.32,CA,90046,estelle331,$0.64,$0.00,,
08/28/2019,09/11/2019,,5d78d8340521f89dc5aa1c1e,Dolce & Gabbana Sunglasses Blue Cat Eye 50mm,Women,Accessories,Sunglasses,Dolce & Gabbana,Blue,OS,N,Y,Y,,$100.00,$0.00,$0.00,$80.00,FL,33180,giocarola33,--,,State does not currently impose a sales tax.,
08/15/2019,09/11/2019,,5d7935803a4dc2a35aa30c3a,Black Wallet Faux Vegan Leather,Women,Bags,Wallets,,Black,OS,N,N,N,,$8.00,$0.00,$0.00,$5.05,AZ,85021,minervanieve547,$0.69,$0.00,,
08/22/2019,09/13/2019,,5d7bf5eb10258b1d94c42025,Dolce & Gabbana Sunglasses Mambo Cat Eye 52mm,Women,Accessories,Sunglasses,Dolce & Gabbana,"Red,Blue",OS,N,Y,Y,,$100.00,$0.00,$0.00,$80.00,NC,28387,siggy02,$7.47,$0.00,,
09/03/2019,09/12/2019,,5d7a0ab70ac17f9b3a809157,Knotted Boho Headband Stripes Yellow Black White,Women,Accessories,Hair Accessories,,"Yellow,White",OS,Y,Y,N,,$5.00,$0.00,$0.00,$4.00,WI,53706,sophyhenisz,$0.40,$0.00,,
09/12/2019,09/12/2019,,5d7a0ab70ac17f9b3a809157,Knotted Boho Headband Pastel Yellow White Floral,Women,Accessories,Hair Accessories,,"Yellow,White",OS,Y,Y,N,,$5.00,$0.00,$0.00,$4.00,WI,53706,sophyhenisz,$0.40,$0.00,,
09/12/2019,09/12/2019,,5d7a0ab70ac17f9b3a809157,Knotted Boho Headband Blue White Tan Floral,Women,Accessories,Hair Accessories,,"Blue,White",OS,Y,Y,N,,$5.00,$0.00,$0.00,$4.00,WI,53706,sophyhenisz,$0.40,$0.00,,
09/13/2019,09/13/2019,,5d7bab0ebf5430b55e69c13f,Knotted Boho Headband Navy Pink Flamingo,Women,Accessories,Hair Accessories,,"Blue,Pink",OS,Y,Y,N,,$5.00,$0.00,$0.00,$3.52,WI,53534,munzpritchard,$0.46,$0.00,,
09/13/2019,09/13/2019,,5d7bab0ebf5430b55e69c13f,Knotted Boho Headband White Pink Flamingo,Women,Accessories,Hair Accessories,,"White,Pink",OS,Y,Y,N,,$5.00,$0.00,$0.00,$3.53,WI,53534,munzpritchard,$0.46,$0.00,,
08/02/2019,09/16/2019,,5d80269248db1bb72795eedf,Harry Potter Shirt Set of 2 Bundle Target,Women,Tops,Tees - Short Sleeve,Target,"Red,Gray",M,N,Y,Y,,$13.00,$0.00,$0.00,$10.05,GA,30533,laceyelan,--,,State does not currently impose a sales tax.,
07/20/2019,09/15/2019,,5d7e72aa10258bb2dccaae2f,Tahari Jeans Cropped Skinny Size 12,Women,Jeans,Skinny,Tahari,Blue,12,N,Y,Y,,$25.00,$0.00,$0.00,$20.00,MS,38866,candigalloway,$1.75,$0.00,,
08/29/2019,09/17/2019,,5d80b50f60ff850eb79b43a4,Adidas XPLORIC Parka Women’s Winter Coat Black,Women,Jackets & Coats,,adidas,Black,S,N,Y,Y,,$100.00,$1.80,$0.00,$78.20,VA,23831,bvrica,$5.30,$0.00,,
09/17/2019,09/17/2019,,5d80d1578dc0b81a506b4253,Black Corduroy Pants The Cords & Co Sofia,Women,Pants,,The Cords & Co,Black,24,Y,Y,Y,,$20.83,$0.00,$0.00,$16.66,IL,60647,brotisseriechkn,--,,State does not currently impose a sales tax.,
09/17/2019,09/17/2019,,5d80d1578dc0b81a506b4253,H&M Three Strand Necklace Adjustable Gold,Women,Jewelry,Necklaces,H&M,Gold,OS,Y,Y,Y,,$4.17,$0.00,$0.00,$3.34,IL,60647,brotisseriechkn,--,,State does not currently impose a sales tax.,
07/11/2019,09/20/2019,,5d858ad7ef72e6ef629ec583,Tan Straight Leg Leggings Pants Mesmerize NWT,Women,Pants,Straight Leg,Mesmerize,Tan,8,N,Y,Y,,$20.00,$0.00,$0.00,$16.00,VA,20165,isabenemelis,$1.20,$0.00,,
08/30/2019,09/18/2019,,5d82427c9af0c904045ebaac,Knotted Boho Headband Mixed Pattern Floral Paisley,Women,Accessories,Hair Accessories,,"Pink,Blue",OS,Y,Y,N,,$5.00,$0.00,$0.00,$3.52,VA,23192,ffahowland,$0.27,$0.00,,
09/18/2019,09/18/2019,,5d82427c9af0c904045ebaac,Knotted Boho Headband Pink Gray Flamingo,Women,Accessories,Hair Accessories,,"Pink,Gray",OS,Y,Y,N,,$5.00,$0.00,$0.00,$3.53,VA,23192,ffahowland,$0.27,$0.00,,
